stop_name,parent_station,stop_id,stop_lat,stop_lon,location_type,platform_code
Lauterbach Bahnhof,,REG_625998,54.345272,13.50043,1.0,
Lauterbach Mole,,REG_122645,54.34226,13.502981,1.0,
Lauterbach Mole,122645.0,REG_277388,54.34222,13.503118,,
Lauterbach(Hess)Nord,85343.0,REG_569722,50.643692,9.407491,,
Lauterbach(Rügen),625998.0,REG_382516,54.345215,13.500754,,
Lauterbach-Steinbach,,REG_285650,51.175034,12.619387,1.0,
Lauterbach-Steinbach,285650.0,REG_611914,51.175037,12.619387,,
Lauterbourg,,REG_328799,48.967663,8.182904,1.0,
Lauterbourg,328799.0,REG_192422,48.967663,8.182904,,
Lauterbourg(fr),,REG_496344,48.975292,8.195538,1.0,
Lauterbourg(fr),496344.0,REG_670304,48.975292,8.195538,,
"Lauterecken, Bahnhof",,REG_530773,49.65325,7.590495,1.0,
Lauterecken-Grumbach,530773.0,REG_403873,49.65371,7.59071,,
Laußnitz,272635.0,REG_89153,51.24825,13.879653,,
Laußnitz Bahnhof,,REG_272635,51.248074,13.879519,1.0,
Lazne Belohrad,,REG_292124,50.426247,15.577254,1.0,
Lazne Belohrad,292124.0,REG_449462,50.426247,15.577254,,
"Le-Hörstmar, Bahnhof",,REG_644446,52.0125,8.844974,1.0,
Lebach,,REG_244037,49.40833,6.907232,1.0,
Lebach,244037.0,REG_286523,49.40839,6.906774,,3
Lebach,244037.0,REG_585297,49.408276,6.906807,,1
Lebach-Jabach,,REG_195915,49.407223,6.89188,1.0,
Lebach-Jabach,195915.0,REG_675811,49.40726,6.891823,,
Leese-Stolzenau,,REG_43451,52.50952,9.110145,1.0,
Leese-Stolzenau,43451.0,REG_532256,52.5095,9.110194,,
Legden,248437.0,REG_266333,52.03493,7.088505,,
"Legden, Bahnhof",,REG_248437,52.03493,7.088507,1.0,
Legefeld,,REG_197615,50.926884,11.28854,1.0,
Legefeld,197615.0,REG_269356,50.926907,11.288262,,
Legelshurst,572690.0,REG_492242,48.55855,7.913549,,
Legelshurst Bahnhof,,REG_572690,48.558575,7.913547,1.0,
Lehmen,,REG_610527,50.284744,7.45523,1.0,
Lehmen,610527.0,REG_322743,50.284744,7.45523,,
Lehndorf(Altenburg),,REG_538341,50.937828,12.425806,1.0,
Lehndorf(Altenburg),538341.0,REG_151887,50.937828,12.425806,,
Lehnheim,587821.0,REG_12267,50.60671,8.992076,,
Leienfelsstraße,,REG_117516,48.154568,11.428313,1.0,
"Leiferde (Gifhorn), Bahnhof",,REG_104647,52.456394,10.427518,1.0,
Leiferde(b Gifhorn),104647.0,REG_15083,52.45645,10.427937,,
Leimstruth,641916.0,REG_35457,50.990658,8.312789,,
Leinefelde,,REG_25218,51.38875,10.329303,1.0,
Leinefelde,25218.0,REG_484149,51.388836,10.328758,,
Leinfelden,,REG_652351,48.69642,9.142855,1.0,
Leinfelden,652351.0,REG_200960,48.696507,9.142866,,
Leingarten,,REG_376061,49.14503,9.121763,1.0,
Leingarten,376061.0,REG_7828,49.145065,9.121611,,
Leingarten Mitte,,REG_500308,49.145355,9.114127,1.0,
Leingarten Mitte,500308.0,REG_128622,49.14563,9.112802,,
Leingarten Ost,,REG_505358,49.144093,9.131078,1.0,
Leingarten Ost,505358.0,REG_432730,49.144173,9.130958,,
Leingarten West,,REG_225955,49.146034,9.105773,1.0,
Leingarten West,225955.0,REG_489176,49.145977,9.105799,,
Leipferdingen Bahnhof,,REG_647951,47.86914,8.654711,1.0,
Leipheim,,REG_159707,48.450172,10.215372,1.0,
Leipheim,159707.0,REG_430020,48.450172,10.215369,,
Leipzig Allee-Center,,REG_596103,51.319157,12.291748,1.0,
Leipzig Allee-Center,596103.0,REG_263276,51.319157,12.291748,,
Leipzig Anger-Crottendorf,,REG_207750,51.332436,12.420511,1.0,
Leipzig Anger-Crottendorf,207750.0,REG_178638,51.332436,12.420511,,
Leipzig Bayerischer Bahnhof,,REG_337319,51.329266,12.381658,1.0,
Leipzig Bayerischer Bahnhof,337319.0,REG_655953,51.329266,12.381658,,
Leipzig Central Station (FlixTrain),,REG_388504,51.345474,12.382064,1.0,
Leipzig Central Station (FlixTrain),388504.0,REG_93850,51.345474,12.382064,,
Leipzig Coppiplatz,,REG_137793,51.367073,12.366024,1.0,
Leipzig Coppiplatz,137793.0,REG_473048,51.367073,12.366024,,
Leipzig Essener Straße,,REG_268571,51.376358,12.396988,1.0,
Leipzig Essener Straße,268571.0,REG_8363,51.376358,12.396988,,
Leipzig Grünauer Allee,,REG_427551,51.320904,12.303006,1.0,
Leipzig Grünauer Allee,427551.0,REG_178981,51.320904,12.303006,,
Leipzig Hbf (tief),,REG_555056,51.345695,12.380428,1.0,
Leipzig Hbf (tief),555056.0,REG_447206,51.345695,12.380428,,
Leipzig Karlsruher Str,,REG_366202,51.317238,12.27927,1.0,
Leipzig Karlsruher Str,366202.0,REG_238737,51.317238,12.279271,,
Leipzig MDR,,REG_517571,51.32007,12.386318,1.0,
Leipzig MDR,517571.0,REG_534484,51.32007,12.386318,,
Leipzig Markt,,REG_40138,51.34064,12.374612,1.0,
Leipzig Markt,40138.0,REG_480355,51.34064,12.374612,,
Leipzig Messe,,REG_173697,51.396145,12.389278,1.0,
Leipzig Messe,173697.0,REG_451732,51.396145,12.389278,,
Leipzig Miltitzer Allee,,REG_515799,51.315353,12.267345,1.0,
Leipzig Miltitzer Allee,515799.0,REG_308353,51.315353,12.267345,,
Leipzig Mockauer Straße,,REG_73555,51.3738,12.4121,1.0,
Leipzig Mockauer Straße,73555.0,REG_536445,51.3738,12.4121,,
Leipzig Nord,,REG_312257,51.364162,12.40106,1.0,
Leipzig Nord,312257.0,REG_468400,51.364162,12.40106,,
Leipzig Olbrichtstraße,,REG_54902,51.36989,12.3535,1.0,
Leipzig Olbrichtstraße,54902.0,REG_528060,51.36989,12.3535,,
Leipzig Slevogtstraße,,REG_496194,51.372944,12.344416,1.0,
Leipzig Slevogtstraße,496194.0,REG_121858,51.372944,12.344416,,
Leipzig Völkerschlachtdenkmal,,REG_237252,51.31874,12.406284,1.0,
Leipzig Völkerschlachtdenkmal,237252.0,REG_494839,51.31874,12.406284,,
Leipzig Werkstättenstraße,,REG_572084,51.3406,12.456179,1.0,
Leipzig Werkstättenstraße,572084.0,REG_42891,51.3406,12.456179,,
Leipzig Wilhelm-Leuschner-Platz,,REG_227262,51.335396,12.375394,1.0,
Leipzig Wilhelm-Leuschner-Platz,227262.0,REG_323488,51.335396,12.375394,,
Leipzig-Connewitz,,REG_677496,51.300716,12.386313,1.0,
Leipzig-Connewitz,677496.0,REG_668146,51.300716,12.386313,,
Leipzig-Engelsdorf,,REG_43676,51.343945,12.477634,1.0,
Leipzig-Engelsdorf,43676.0,REG_22026,51.343945,12.477634,,
Leipzig-Gohlis,,REG_287691,51.36286,12.374533,1.0,
Leipzig-Gohlis,287691.0,REG_29808,51.36286,12.374533,,
Leipzig-Heiterblick,,REG_440383,51.36934,12.459979,1.0,
Leipzig-Heiterblick,440383.0,REG_25235,51.36934,12.459979,,
Leipzig-Holzhausen,,REG_452829,51.30604,12.461448,1.0,
Leipzig-Holzhausen,452829.0,REG_317723,51.30604,12.461448,,
Leipzig-Knauthain,,REG_254487,51.27818,12.309095,1.0,
Leipzig-Knauthain,254487.0,REG_62123,51.27818,12.309095,,
Leipzig-Leutzsch,,REG_435798,51.354,12.303738,1.0,
Leipzig-Leutzsch,435798.0,REG_166281,51.354,12.303738,,
Leipzig-Liebertwolkwitz,,REG_547876,51.28397,12.469248,1.0,
Leipzig-Liebertwolkwitz,547876.0,REG_464822,51.28397,12.469248,,
Leipzig-Lindenau,,REG_131710,51.333755,12.321483,1.0,
Leipzig-Lindenau,131710.0,REG_187595,51.333755,12.321483,,
Leipzig-Lützschena,,REG_531834,51.390057,12.293091,1.0,
Leipzig-Lützschena,531834.0,REG_415308,51.390057,12.293091,,
Leipzig-Miltitz,,REG_610068,51.325317,12.25503,1.0,
Leipzig-Miltitz,610068.0,REG_47458,51.325317,12.25503,,
Leipzig-Möckern,,REG_483722,51.36443,12.352271,1.0,
Leipzig-Möckern,483722.0,REG_125962,51.36443,12.352271,,
Leipzig-Mölkau,,REG_133479,51.325237,12.45982,1.0,
Leipzig-Mölkau,133479.0,REG_87218,51.325237,12.45982,,
Leipzig-Paunsdorf,,REG_300316,51.3443,12.444338,1.0,
Leipzig-Paunsdorf,300316.0,REG_127851,51.3443,12.444338,,
Leipzig-Plagwitz,,REG_486451,51.32804,12.322079,1.0,
Leipzig-Plagwitz,486451.0,REG_233642,51.32804,12.32208,,
Leipzig-Rückmarsdorf,,REG_488767,51.34187,12.282668,1.0,
Leipzig-Rückmarsdorf,488767.0,REG_93772,51.34187,12.282668,,
Leipzig-Sellerhausen,,REG_320950,51.345177,12.424666,1.0,
Leipzig-Sellerhausen,320950.0,REG_196358,51.345177,12.424666,,
Leipzig-Stötteritz,,REG_439160,51.324512,12.411428,1.0,
Leipzig-Stötteritz,439160.0,REG_501888,51.324512,12.411428,,
Leipzig-Thekla,,REG_482171,51.371628,12.430751,1.0,
Leipzig-Thekla,482171.0,REG_292733,51.371994,12.428987,,
Leipzig-Wahren,,REG_80245,51.380688,12.321484,1.0,
Leipzig-Wahren,80245.0,REG_581173,51.380688,12.321484,,
Leisnig,598567.0,REG_238193,51.160324,12.938389,,
"Leisnig, Bahnhof",,REG_598567,51.159878,12.938561,1.0,
Leithen b.Seefeld,,REG_572357,47.290787,11.221932,1.0,
Leithen b.Seefeld,572357.0,REG_46697,47.290787,11.221932,,
Leitstade,,REG_553873,53.169144,10.912783,1.0,
Leitstade,553873.0,REG_366501,53.169144,10.912783,,
Leißling,,REG_174324,51.185486,11.909824,1.0,
Leißling,174324.0,REG_283667,51.185486,11.909824,,
Lembeck,251861.0,REG_585191,51.751244,7.02548,,
Lemförde,,REG_633870,52.460182,8.361644,1.0,
Lemförde,633870.0,REG_368785,52.460148,8.361817,,
Lemförde,633870.0,REG_98210,52.460213,8.361471,,
Lemgo,158789.0,REG_475800,52.0224,8.894696,,
"Lemgo, Bahnhof",,REG_158789,52.022404,8.894696,1.0,
"Lemgo, Bahnhof Lüttfeld",,REG_606773,52.020966,8.910695,1.0,
Lemgo-Lüttfeld,606773.0,REG_200140,52.020966,8.9107,,
Lemmie,100412.0,REG_439292,52.28086,9.610626,,
Lemmie Bahnhof,,REG_100412,52.285404,9.609934,1.0,
Lendringsen,281988.0,REG_405964,51.410397,7.826617,,
Lengede-Broistedt,13334.0,REG_560751,52.19702,10.320695,,
"Lengefeld, Bahnhof Reifland-Wünschendorf",,REG_93188,50.740654,13.194715,1.0,
Lengefeld-Rauenstein,493283.0,REG_432618,50.730583,13.202676,,
Lengenfeld(Vogtl),94639.0,REG_167330,50.57312,12.373259,,
"Lengenfeld, Bahnhof",,REG_94639,50.57233,12.373386,1.0,
Lengenwang,,REG_17743,47.6974,10.601216,1.0,
Lengenwang,17743.0,REG_275849,47.6974,10.601214,,
"Lengerich (Westf), Bahnhof",,REG_182558,52.175785,7.878459,1.0,
Lengerich(Westf),182558.0,REG_163158,52.175785,7.878459,,
Lenggries,,REG_165037,47.68016,11.574038,1.0,
Lenggries,165037.0,REG_457943,47.680393,11.573539,,
Lenglern,,REG_137887,51.58843,9.871195,1.0,
Lenglern,137887.0,REG_468231,51.58843,9.871195,,
Lengwil,,REG_672690,47.6256,9.190283,1.0,
Lengwil,672690.0,REG_299291,47.6256,9.190283,,
Lennestadt-Meggen,676090.0,REG_136682,51.12245,8.065778,,
Lennestadt-Meggen Bf,,REG_676090,51.122456,8.065775,1.0,
Lentföhrden,,REG_452155,53.876453,9.890211,1.0,
Lentföhrden,452155.0,REG_541957,53.876896,9.889825,,
Leonberg,,REG_420119,48.799706,9.00403,1.0,
Leonberg,420119.0,REG_456715,48.799644,9.003853,,
Leonding,,REG_510635,48.274017,14.253941,1.0,
Leonding,510635.0,REG_150988,48.274017,14.253941,,
"Leop-Asemissen, Bhf Oerlingh.",,REG_455938,51.97878,8.666021,1.0,
Leopoldshafen Frankfurter Straße,,REG_551793,49.100964,8.403883,1.0,
"Leopoldshafen Frankfurter Straße, Eggenstein-Leopo",551793.0,REG_244481,49.100834,8.403753,,
Leopoldshafen Leopoldstr.,365812.0,REG_436390,49.097195,8.401099,,
Leopoldshafen Leopoldstraße,,REG_365812,49.097164,8.401098,1.0,
Leopoldshafen Viermorgen,,REG_54590,49.09038,8.40073,1.0,
"Leopoldshafen Viermorgen, Eggenstein-Leopoldshafen",54590.0,REG_259835,49.09047,8.400281,,
Leopoldstal,465828.0,REG_534880,51.844498,8.971182,,
"Leopoldstal, Bahnhof",,REG_465828,51.844498,8.971178,1.0,
Lermoos,,REG_108689,47.405422,10.87857,1.0,
Lermoos,108689.0,REG_489823,47.405422,10.87857,,
Leschede,172450.0,REG_101435,52.397644,7.305961,,
"Leschede, Bahnhof",,REG_172450,52.39806,7.305666,1.0,
Letmathe Dechenhöhle,642691.0,REG_406888,51.365463,7.644154,,
Letschin,528438.0,REG_43347,52.633144,14.346908,,2
"Letschin, Bahnhof",,REG_528438,52.632957,14.34724,1.0,
"Lette (Kreis COE), Bahnhof",,REG_548240,51.892498,7.186998,1.0,
Lette(Kr Coesfeld),548240.0,REG_357533,51.892494,7.186998,,
Letter,222582.0,REG_152548,52.393898,9.63948,,
Letter Bahnhof,,REG_222582,52.394283,9.639408,1.0,
Leubingen,,REG_263655,51.205097,11.15332,1.0,
Leubingen,263655.0,REG_626956,51.205097,11.15332,,
Leubsdorf Bf,,REG_79121,50.54704,7.286343,1.0,
Leubsdorf(Rhein),79121.0,REG_592015,50.54704,7.28635,,
Leubsdorf(Sachs),385647.0,REG_155720,50.80185,13.14131,,
"Leubsdorf, Bahnhof",,REG_385647,50.80357,13.139604,1.0,
Leuchtenbergring,,REG_419334,48.134266,11.615944,1.0,
Leun-Stockhausen Bahnhof,,REG_393429,50.540215,8.325173,1.0,
Leun/Braunfels,300530.0,REG_390273,50.539913,8.366902,,
Leuna Werke Nord,,REG_384839,51.320667,12.000927,1.0,
Leuna Werke Nord,384839.0,REG_364568,51.320667,12.000927,,
Leuna Werke Süd,,REG_42430,51.3066,12.006637,1.0,
Leuna Werke Süd,42430.0,REG_354957,51.3066,12.006637,,
Leussow (b Neustrelitz) Zirtow-Leussow,,REG_641144,53.281036,12.886908,1.0,
Leutenberg,,REG_294753,50.564823,11.447862,1.0,
Leutenberg,294753.0,REG_622201,50.56482,11.447858,,
Leuterschach,,REG_665458,47.74564,10.58122,1.0,
Leuterschach,665458.0,REG_135151,47.74564,10.581221,,
Leutersh.-Wiedersbach Bf,,REG_536244,49.295002,10.440301,1.0,
Leutershausen-Wiedersbach,536244.0,REG_456668,49.2949,10.4401,,
Leutesdorf Bf,,REG_116962,50.447674,7.392066,1.0,
Leutesdorf(Rhein),116962.0,REG_258272,50.44768,7.392067,,
Leuthen(Cottbus),186937.0,REG_230189,51.69435,14.255729,,1
Leuthen(Cottbus),186937.0,REG_370480,51.69573,14.256493,,2
"Leuthen, Bahnhof",,REG_186937,51.69504,14.256051,1.0,
Leutkirch,365474.0,REG_382023,47.826168,10.015836,,
Leutkirch Bahnhof,,REG_365474,47.826405,10.016377,1.0,
Leverkusen Chempark,257631.0,REG_253432,51.01141,6.996675,,
Leverkusen Küppersteg (S),,REG_216345,51.045822,6.988111,1.0,
Leverkusen Mitte,652213.0,REG_549431,51.032265,6.990249,,
Leverkusen Rheindorf (S),,REG_153042,51.06426,6.963453,1.0,
Leverkusen Wiesdorf Chempark S-Bahn,,REG_257631,51.01141,6.996672,1.0,
Leverkusen-Küppersteg,216345.0,REG_206301,51.045822,6.988119,,
Leverkusen-Rheindorf,153042.0,REG_267656,51.064266,6.963464,,
Levinska Olesnice,,REG_674902,50.52434,15.530748,1.0,
Levinska Olesnice,674902.0,REG_351266,50.52434,15.530748,,
"Lhotka (Melník), Hledsebe",,REG_367869,50.363605,14.562679,1.0,
"Lhotka (Melník), Hledsebe",367869.0,REG_645458,50.363605,14.562679,,
Lhotka u Melnika,,REG_463476,50.382072,14.541838,1.0,
Lhotka u Melnika,463476.0,REG_431265,50.382072,14.541838,,
Lhotka u Melnika zastavka,,REG_198709,50.373386,14.550947,1.0,
Lhotka u Melnika zastavka,198709.0,REG_293305,50.373386,14.550947,,
Liberec,,REG_166266,50.761395,15.046754,1.0,
Liberec,166266.0,REG_106541,50.761116,15.045802,,
Liberec,166266.0,REG_187462,50.76095,15.045946,,
Liberec,166266.0,REG_298790,50.76134,15.045613,,
Liberec,166266.0,REG_564308,50.760723,15.046143,,
Liberec,166266.0,REG_63941,50.761433,15.04595,,
"Liberec,Rochlice,",,REG_545208,50.747173,15.061711,1.0,
"Liberec,Rochlice,",545208.0,REG_196791,50.74723,15.061828,,
Liberec-Horni Ruzodol,,REG_318179,50.75338,15.032857,1.0,
Liberec-Horni Ruzodol,318179.0,REG_577354,50.753563,15.032983,,
Libesice,,REG_602456,50.572075,14.284974,1.0,
Libesice,602456.0,REG_577225,50.572075,14.284974,,
Liblar Erftstadt Bf,,REG_187453,50.80709,6.832945,1.0,
Libosovice,,REG_643311,50.486122,15.163535,1.0,
Libosovice,643311.0,REG_313426,50.486122,15.163535,,
Libstat,,REG_269752,50.55625,15.417408,1.0,
Libstat,269752.0,REG_103308,50.55625,15.417408,,
Libun,,REG_45576,50.49015,15.303178,1.0,
Libun,45576.0,REG_475151,50.49015,15.303178,,
Libun,45576.0,REG_563154,50.49015,15.30307,,
Libun zastavka,,REG_219628,50.50011,15.300726,1.0,
Libun zastavka,219628.0,REG_524182,50.50011,15.300726,,
Lich (Oberhess) Bahnhof,,REG_165929,50.51517,8.820984,1.0,
Lich(Oberhess),165929.0,REG_658979,50.51458,8.821959,,
Lich-Langsdorf Bahnhof,,REG_611768,50.494675,8.857383,1.0,
Lichtenberg(Erzgeb),162670.0,REG_431415,50.84018,13.403754,,
"Lichtenberg, Bahnhof",,REG_162670,50.84136,13.403412,1.0,
Lichtenhain (an der Bergbahn),,REG_625094,50.592087,11.132372,1.0,
Lichtenhain(a d Bergbahn),625094.0,REG_441887,50.592083,11.132371,,
Lichtenstein Ernst-Schneller-Siedlung,650200.0,REG_397080,50.764465,12.625858,,
Lichtenstein Gewerbegebiet,303014.0,REG_527101,50.775284,12.632105,,
Lichtenstein Hartensteiner Straße,82936.0,REG_267249,50.74607,12.63619,,
Lichtenstein(Sachs),574040.0,REG_353444,50.757675,12.626412,,
"Lichtenstein, Bahnhof",,REG_574040,50.757256,12.62698,1.0,
"Lichtenstein, Ernst-Schneller-Siedlung",,REG_650200,50.76457,12.625902,1.0,
"Lichtenstein, Gewerbegebiet",,REG_303014,50.775295,12.632136,1.0,
"Lichtenstein, Hp Hartensteiner Str",,REG_82936,50.74614,12.636161,1.0,
Lichtentanne (Thüringen),,REG_143236,50.524376,11.481606,1.0,
Lichtentanne(Sachs),477569.0,REG_671009,50.69935,12.419664,,
Lichtentanne(Thür),143236.0,REG_293327,50.524376,11.481606,,
"Lichtentanne, Bahnhof",,REG_477569,50.69823,12.417394,1.0,
Lichtenthal,,REG_456541,49.008762,13.246467,1.0,
Lichtenthal,456541.0,REG_253844,49.008762,13.246466,,
"Liebenthal (OPR), Bahnhof",,REG_84876,53.150875,12.394149,1.0,
Liebenthal(Prignitz),84876.0,REG_315944,53.151207,12.393287,,
Lieblos,213189.0,REG_281250,50.206783,9.145968,,
Liederbach,343478.0,REG_501605,50.11857,8.486472,,
Liederbach,343478.0,REG_592311,50.118633,8.486363,,
Liederbach (Taunus)-Niederhofheim Liederbach Bf,,REG_343478,50.118874,8.485514,1.0,
Liederbach (Taunus)-Oberliederbach Liederbach Süd,,REG_229691,50.11547,8.50093,1.0,
Liederbach-Süd,229691.0,REG_102311,50.115417,8.501678,,
Lietzow Bahnhof,,REG_489061,54.481117,13.511156,1.0,
Lietzow(Rügen),489061.0,REG_96763,54.480965,13.510002,,
"Limbach (b Homburg,Saar)",,REG_109797,49.312485,7.28002,1.0,
Limbach(Vogtl),542433.0,REG_620000,50.58707,12.25315,,
"Limbach(b Homburg,Saar)",109797.0,REG_324607,49.31215,7.279127,,
"Limbach, Bahnhof",,REG_542433,50.587055,12.253218,1.0,
Limburg (Lahn) Bahnhof,,REG_546243,50.384315,8.06268,1.0,
Limburg (Lahn)-Eschhofen Bahnhof,,REG_139645,50.39352,8.104438,1.0,
Limburg (Lahn)-Lindenholzhausen Bahnhof,,REG_151878,50.377678,8.13337,1.0,
Limburg (Lahn)-Staffel Bahnhof,,REG_425920,50.399548,8.045955,1.0,
Limburg(Lahn),546243.0,REG_9923,50.384117,8.062342,,
Limburgerhof,77823.0,REG_211577,49.424274,8.390747,,
"Limburgerhof, Bahnhof",,REG_77823,49.42425,8.390768,1.0,
"Limmritz (Sachs), Bahnhof",,REG_28012,51.117706,13.049557,1.0,
Limmritz(Sachs),28012.0,REG_334055,51.11781,13.049655,,
Linda(Elster),,REG_1510,51.853058,13.085176,1.0,
Linda(Elster),1510.0,REG_397577,51.853058,13.085176,,
Lindach,632631.0,REG_532528,49.41692,9.00646,,
"Lindach, Bahnhof",,REG_632631,49.416843,9.006644,1.0,
Lindau-Aeschach,,REG_20150,47.559624,9.684665,1.0,
Lindau-Aeschach,20150.0,REG_357569,47.55962,9.68466,,
Lindau-Insel,,REG_307034,47.544346,9.68047,1.0,
Lindau-Insel,307034.0,REG_44311,47.544342,9.680469,,
Linden-Großen-Linden Bahnhof,,REG_459493,50.527733,8.661607,1.0,
"Lindenberg (Mark), Bahnhof",,REG_290362,52.20409,14.111909,1.0,
Lindenberg(Mark),290362.0,REG_289515,52.203625,14.111705,,
Lindenholzhausen,151878.0,REG_517709,50.377563,8.133372,,
Lindern,,REG_196387,50.99684,6.207467,1.0,
Lindern,196387.0,REG_647945,50.99684,6.207467,,
Lindheim Altenstadt-Lindheim Bahnhof,,REG_486599,50.29118,8.977684,1.0,
Lindhorst Bahnhof,,REG_671831,52.35408,9.287233,1.0,
Lindhorst(Schaumb-Lippe),671831.0,REG_277635,52.35432,9.288867,,
"Lindow (Mark), Bahnhof",,REG_379840,52.9612,12.982292,1.0,
Lindow(Mark),379840.0,REG_275526,52.961273,12.981558,,1
Lindwedel,,REG_50321,52.610943,9.689022,1.0,
Lindwedel,50321.0,REG_401029,52.610943,9.689022,,
Lingenfeld,656217.0,REG_151564,49.252583,8.349523,,
"Lingenfeld, Bahnhof",,REG_656217,49.252567,8.349517,1.0,
Linkenheim Friedrichstraße,,REG_115457,49.119686,8.409345,1.0,
"Linkenheim Friedrichstraße, Linkenheim-Hochstetten",115457.0,REG_157263,49.119686,8.409346,,
Linkenheim Rathaus,,REG_425171,49.123123,8.408222,1.0,
Linkenheim Rathaus,425171.0,REG_87523,49.123188,8.408248,,
Linkenheim Schulzentrum,,REG_47890,49.127487,8.413387,1.0,
"Linkenheim Schulzentrum, Linkenheim-Hochstetten",47890.0,REG_595742,49.127525,8.413486,,
Linkenheim Süd,,REG_26471,49.1166,8.411636,1.0,
"Linkenheim Süd, Linkenheim-Hochstetten",26471.0,REG_515092,49.116863,8.4116,,
Linnich Bhf,602529.0,REG_275191,50.982357,6.276227,,
"Linnich, Bf",,REG_602529,50.982574,6.276143,1.0,
Linnich-Tetz,,REG_148020,50.964214,6.322882,1.0,
Linnich-Tetz,148020.0,REG_605812,50.964214,6.322882,,
Linsburg,58051.0,REG_107914,52.6015,9.325042,,
Linsburg Bahnhof,,REG_58051,52.600784,9.324953,1.0,
Linsenhofen,,REG_670518,48.579784,9.371575,1.0,
Linsenhofen,670518.0,REG_8298,48.579796,9.371584,,
Linz (Rhein) Linz Bf,,REG_309589,50.569332,7.27603,1.0,
Linz(Rhein),309589.0,REG_74619,50.569336,7.276032,,
Lipova u Sluknova,,REG_653326,50.99465,14.358113,1.0,
Lipova u Sluknova,653326.0,REG_395487,50.99465,14.358088,,
Lisny,,REG_182834,50.64717,15.212323,1.0,
Lisny,182834.0,REG_579592,50.64721,15.212215,,
Lispenhausen,,REG_162966,50.990246,9.766787,1.0,
Lispenhausen,162966.0,REG_524276,50.990246,9.766787,,
Lissendorf,465087.0,REG_41133,50.31849,6.615158,,
"Lissendorf, Bahnhof",,REG_465087,50.318672,6.61496,1.0,
Litomerice horni nadrazi,,REG_63615,50.541016,14.131631,1.0,
Litomerice horni nadrazi,63615.0,REG_314661,50.541016,14.131631,,
Liège-Carré,,REG_465745,50.640507,5.561963,1.0,
Liège-Carré,465745.0,REG_145006,50.640507,5.561963,,
Liège-Saint-Lambert,,REG_594257,50.64648,5.570718,1.0,
Liège-Saint-Lambert,594257.0,REG_565067,50.64648,5.570718,,
Lobstädt,,REG_214058,51.135998,12.448732,1.0,
Lobstädt,214058.0,REG_495717,51.135998,12.448732,,
Lochau-Hörbranz,,REG_485854,47.52962,9.742196,1.0,
Lochau-Hörbranz,485854.0,REG_460723,47.52962,9.742196,,
Lochham,,REG_307817,48.129116,11.431879,1.0,
Lochham,307817.0,REG_54303,48.128246,11.43089,,
Lochhausen,,REG_410096,48.176426,11.407984,1.0,
Lohgarten-Roth,,REG_488402,49.243565,11.095954,1.0,
Lohgarten-Roth,488402.0,REG_659167,49.24357,11.09595,,
Lohhof,,REG_422164,48.288326,11.581629,1.0,
Lohhof,422164.0,REG_565845,48.287937,11.580813,,
Lohmar Honrath Bf,,REG_358804,50.910587,7.252863,1.0,
Lohne(Oldb),,REG_601014,52.665325,8.229254,1.0,
Lohne(Oldb),601014.0,REG_271402,52.66538,8.229344,,
Lohnweiler,434572.0,REG_496290,49.63568,7.599712,,
"Lohnweiler, Bahnhof",,REG_434572,49.635853,7.599657,1.0,
Lohr Bahnhof,,REG_182363,50.004406,9.580721,1.0,
Lohr Bahnhof,182363.0,REG_34138,50.00441,9.580715,,
Lohsa,669500.0,REG_228281,51.3724,14.404872,,
Lohsa Bahnhof,,REG_669500,51.373898,14.404557,1.0,
Loitsch-Hohenleuben,,REG_537517,50.734016,12.048214,1.0,
Loitsch-Hohenleuben,537517.0,REG_102551,50.73403,12.048284,,
Lollar,541351.0,REG_332203,50.64787,8.701553,,
Lollar Bahnhof,,REG_541351,50.647957,8.701589,1.0,
Lollar-Odenhausen Friedelhausen Bf,,REG_487356,50.67193,8.710985,1.0,
Lomnice nad Popelkou,,REG_547829,50.526844,15.374028,1.0,
Lomnice nad Popelkou,547829.0,REG_160936,50.526844,15.374028,,
Lonsee,517341.0,REG_438974,48.544968,9.917377,,
